"TechnologyArea","Name","IPAddress","MACAddress","Vuln ID","Severity","Group Title","Rule ID","STIG ID","Rule Title","Discussion","IA Controls","Check Content","Fix Text","False Positives","False Negatives","Documentable","Mitigations","Potential Impact","Third Party Tools","Mitigation Control","Responsibility","Severity Override Guidance","Check Content Reference","Classification","STIG","Status","Comments","Finding Details","Severity Override","Severity Override Justification","CCI","Fully Qualified Domain Name","NIST SP 800-53 Revision 4 References","Legacy",
"","","","","V-220846","medium","SRG-OS-000480-GPOS-00227","SV-220846r569187_rule","WN10-CC-000255","The use of a hardware security device with Windows Hello for Business must be enabled.","The use of a Trusted Platform Module (TPM) to store keys for Windows Hello for Business provides additional security.  Keys stored in the TPM may only be used on that system while keys stored using software are more susceptible to compromise and could be used on other systems.","","Virtual desktop implementations currently may not support the use of TPMs. For virtual desktop implementations where the virtual desktop instance is deleted or refreshed upon logoff, this is NA.

If the following registry value does not exist or is not configured as specified, this is a finding.

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\PassportForWork\

Value Name: RequireSecurityDevice

Type: REG_DWORD
Value: 1","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Windows Hello for Business >> ""Use a hardware security device"" to ""Enabled"". 

v1507 LTSB:
The policy path is Computer Configuration >> Administrative Templates >> Windows Components >> Microsoft Passport for Work.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

","","CM-6 b","V-63717; SV-78207",
"","","","","V-220847","medium","SRG-OS-000480-GPOS-00227","SV-220847r569187_rule","WN10-CC-000260","Windows 10 must be configured to require a minimum pin length of six characters or greater.","Windows allows the use of PINs as well as biometrics for authentication without sending a password to a network or website where it could be compromised.  Longer minimum PIN lengths increase the available combinations an attacker would have to attempt.  Shorter minimum length significantly reduces the strength.","","If the following registry value does not exist or is not configured as specified, this is a finding.

Registry Hive:  HKEY_LOCAL_MACHINE
Registry Path:  \SOFTWARE\Policies\Microsoft\PassportForWork\PINComplexity\

Value Name:  MinimumPINLength

Type:  REG_DWORD
Value:  6 (or greater)","Configure the policy value for Computer Configuration >> Administrative Templates >> System >> PIN Complexity >> ""Minimum PIN length"" to ""6"" or greater. 

v1607 LTSB:
The policy path is Computer Configuration >> Administrative Templates >> Windows Components >> Windows Hello for Business >> Pin Complexity.

v1507 LTSB:
The policy path is Computer Configuration >> Administrative Templates >> Windows Components >> Microsoft Passport for Work >> Pin Complexity.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

","","CM-6 b","V-63721; SV-78211",
"","","","","V-220848","medium","SRG-OS-000373-GPOS-00156","SV-220848r851994_rule","WN10-CC-000270","Passwords must not be saved in the Remote Desktop Client.","Saving passwords in the Remote Desktop Client could allow an unauthorized user to establish a remote desktop session to another system.  The system must be configured to prevent users from saving passwords in the Remote Desktop Client.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\

Value Name: DisablePasswordSaving

Value Type: REG_DWORD
Value: 1","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Remote Desktop Services >> Remote Desktop Connection Client >> ""Do not allow passwords to be saved"" to ""Enabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-002038
The organization requires users to reauthenticate when organization-defined circumstances or situations requiring reauthentication.
NIST SP 800-53 Revision 4 :: IA-11

","","IA-11","V-63729; SV-78219",
"","","","","V-220849","medium","SRG-OS-000138-GPOS-00069","SV-220849r569187_rule","WN10-CC-000275","Local drives must be prevented from sharing with Remote Desktop Session Hosts.","Preventing users from sharing the local drives on their client computers to Remote Session Hosts that they access helps reduce possible exposure of sensitive data.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\

Value Name: fDisableCdm

Value Type: REG_DWORD
Value: 1","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Remote Desktop Services >> Remote Desktop Session Host >> Device and Resource Redirection >> ""Do not allow drive redirection"" to ""Enabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001090
The information system prevents unauthorized and unintended information transfer via shared system resources.
NIST SP 800-53 :: SC-4
NIST SP 800-53A :: SC-4.1
NIST SP 800-53 Revision 4 :: SC-4

","","SC-4","V-63731; SV-78221",
"","","","","V-220850","medium","SRG-OS-000373-GPOS-00156","SV-220850r851995_rule","WN10-CC-000280","Remote Desktop Services must always prompt a client for passwords upon connection.","This setting controls the ability of users to supply passwords automatically as part of their remote desktop connection.  Disabling this setting would allow anyone to use the stored credentials in a connection item to connect to the terminal server.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\

Value Name: fPromptForPassword

Value Type: REG_DWORD
Value: 1","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Remote Desktop Services >> Remote Desktop Session Host >> Security >> ""Always prompt for password upon connection"" to ""Enabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-002038
The organization requires users to reauthenticate when organization-defined circumstances or situations requiring reauthentication.
NIST SP 800-53 Revision 4 :: IA-11

","","IA-11","V-63733; SV-78223",
"","","","","V-220851","medium","SRG-OS-000250-GPOS-00093","SV-220851r877394_rule","WN10-CC-000285","The Remote Desktop Session Host must require secure RPC communications.","Allowing unsecure RPC communication exposes the system to man in the middle attacks and data disclosure attacks. A man in the middle attack occurs when an intruder captures packets between a client and server and modifies them before allowing the packets to be exchanged. Usually the attacker will modify the information in the packets in an attempt to cause either the client or server to reveal sensitive information.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\

Value Name: fEncryptRPCTraffic

Value Type: REG_DWORD
Value: 1","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Remote Desktop Services >> Remote Desktop Session Host >> Security ""Require secure RPC communication"" to ""Enabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001453
The information system implements cryptographic mechanisms to protect the integrity of remote access sessions.
NIST SP 800-53 :: AC-17 (2)
NIST SP 800-53A :: AC-17 (2).1
NIST SP 800-53 Revision 4 :: AC-17 (2)

","","AC-17 (2)","V-63737; SV-78227",
"","","","","V-220852","medium","SRG-OS-000033-GPOS-00014","SV-220852r877398_rule","WN10-CC-000290","Remote Desktop Services must be configured with the client connection encryption set to the required level.","Remote connections must be encrypted to prevent interception of data or sensitive information. Selecting ""High Level"" will ensure encryption of Remote Desktop Services sessions in both directions.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows NT\Terminal Services\

Value Name: MinEncryptionLevel

Value Type: REG_DWORD
Value: 3","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Remote Desktop Services >> Remote Desktop Session Host >> Security >> ""Set client connection encryption level"" to ""Enabled"" and ""High Level"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000068
The information system implements cryptographic mechanisms to protect the confidentiality of remote access sessions.
NIST SP 800-53 :: AC-17 (2)
NIST SP 800-53A :: AC-17 (2).1
NIST SP 800-53 Revision 4 :: AC-17 (2)

CCI-002890
The information system implements cryptographic mechanisms to protect the integrity of nonlocal maintenance and diagnostic communications.
NIST SP 800-53 Revision 4 :: MA-4 (6)

","","AC-17 (2);MA-4 (6)","V-63741; SV-78231",
"","","","","V-220853","medium","SRG-OS-000480-GPOS-00227","SV-220853r569187_rule","WN10-CC-000295","Attachments must be prevented from being downloaded from RSS feeds.","Attachments from RSS feeds may not be secure.  This setting will prevent attachments from being downloaded from RSS feeds.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Internet Explorer\Feeds\

Value Name: DisableEnclosureDownload

Value Type: REG_DWORD
Value: 1","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> RSS Feeds >> ""Prevent downloading of enclosures"" to ""Enabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

","","CM-6 b","V-63743; SV-78233",
"","","","","V-220854","medium","SRG-OS-000095-GPOS-00049","SV-220854r569187_rule","WN10-CC-000300","Basic authentication for RSS feeds over HTTP must not be used.","Basic authentication uses plain text passwords that could be used to compromise a system.","","The default behavior is for the Windows RSS platform to not use Basic authentication over HTTP connections.

If the registry value name below does not exist, this is not a finding.

If it exists and is configured with a value of ""0"", this is not a finding.

If it exists and is configured with a value of ""1"", this is a finding.

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Internet Explorer\Feeds\

Value Name: AllowBasicAuthInClear

Value Type: REG_DWORD
Value: 0 (or if the Value Name does not exist)","The default behavior is for the Windows RSS platform to not use Basic authentication over HTTP connections.

If this needs to be corrected, configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> RSS Feeds >> ""Turn on Basic feed authentication over HTTP"" to ""Not Configured"" or ""Disabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000381
The organization configures the information system to provide only essential capabilities.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (ii)
NIST SP 800-53 Revision 4 :: CM-7 a

","","CM-7 a","V-63747; SV-78237",
"","","","","V-220855","medium","SRG-OS-000095-GPOS-00049","SV-220855r569187_rule","WN10-CC-000305","Indexing of encrypted files must be turned off.","Indexing of encrypted files may expose sensitive data.  This setting prevents encrypted files from being indexed.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows\Windows Search\

Value Name: AllowIndexingEncryptedStoresOrItems

Value Type: REG_DWORD
Value: 0","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Search >> ""Allow indexing of encrypted files"" to ""Disabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000381
The organization configures the information system to provide only essential capabilities.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (ii)
NIST SP 800-53 Revision 4 :: CM-7 a

","","CM-7 a","V-63751; SV-78241",
"","","","","V-220856","medium","SRG-OS-000362-GPOS-00149","SV-220856r851997_rule","WN10-CC-000310","Users must be prevented from changing installation options.","Installation options for applications are typically controlled by administrators.  This setting prevents users from changing installation options that may bypass security features.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows\Installer\

Value Name: EnableUserControl

Value Type: REG_DWORD
Value: 0","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Windows Installer >> ""Allow user control over installs"" to ""Disabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001812
The information system prohibits user installation of software without explicit privileged status.
NIST SP 800-53 Revision 4 :: CM-11 (2)

","","CM-11 (2)","V-63321; SV-77811",
"","","","","V-220857","high","SRG-OS-000362-GPOS-00149","SV-220857r851998_rule","WN10-CC-000315","The Windows Installer Always install with elevated privileges must be disabled.","Standard user accounts must not be granted elevated privileges.  Enabling Windows Installer to elevate privileges when installing applications can allow malicious persons and applications to gain full control of a system.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows\Installer\

Value Name: AlwaysInstallElevated

Value Type: REG_DWORD
Value: 0","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Windows Installer >> ""Always install with elevated privileges"" to ""Disabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001812
The information system prohibits user installation of software without explicit privileged status.
NIST SP 800-53 Revision 4 :: CM-11 (2)

","","CM-11 (2)","V-63325; SV-77815",
"","","","","V-220858","medium","SRG-OS-000480-GPOS-00227","SV-220858r569187_rule","WN10-CC-000320","Users must be notified if a web-based program attempts to install software.","Web-based programs may attempt to install malicious software on a system.  Ensuring users are notified if a web-based program attempts to install software allows them to refuse the installation.","","The default behavior is for Internet Explorer to warn users and select whether to allow or refuse installation when a web-based program attempts to install software on the system.

If the registry value name below does not exist, this is not a finding.

If it exists and is configured with a value of ""0"", this is not a finding.

If it exists and is configured with a value of ""1"", this is a finding.

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows\Installer\

Value Name: SafeForScripting

Value Type: REG_DWORD
Value: 0 (or if the Value Name does not exist)","The default behavior is for Internet Explorer to warn users and select whether to allow or refuse installation when a web-based program attempts to install software on the system.

If this needs to be corrected, configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Windows Installer >> ""Prevent Internet Explorer security prompt for Windows Installer scripts"" to ""Not Configured"" or ""Disabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

","","CM-6 b","V-63329; SV-77819",
"","","","","V-220859","medium","SRG-OS-000480-GPOS-00229","SV-220859r877377_rule","WN10-CC-000325","Automatically signing in the last interactive user after a system-initiated restart must be disabled.","Windows can be configured to automatically sign the user back in after a Windows Update restart.  Some protections are in place to help ensure this is done in a secure fashion; however, disabling this will prevent the caching of credentials for this purpose and also ensure the user is aware of the restart.","","If the following registry value does not exist or is not configured as specified, this is a finding.

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System\

Value Name: DisableAutomaticRestartSignOn

Value Type: REG_DWORD
Value: 1","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Windows Logon Options >> ""Sign-in last interactive user automatically after a system-initiated restart"" to ""Disabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

","","CM-6 b","V-63333; SV-77823",
"","","","","V-220860","medium","SRG-OS-000042-GPOS-00020","SV-220860r569187_rule","WN10-CC-000326","PowerShell script block logging must be enabled on Windows 10.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks. Audit logs are necessary to provide a trail of evidence in case the system or network is compromised. Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Enabling PowerShell script block logging will record detailed information from the processing of PowerShell commands and scripts.  This can provide additional detail when malware has run on a system.","","If the following registry value does not exist or is not configured as specified, this is a finding.

Registry Hive: HKEY_LOCAL_MACHINE 
Registry Path: \SOFTWARE\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging\

Value Name: EnableScriptBlockLogging

Value Type: REG_DWORD
Value: 1","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Windows PowerShell >> ""Turn on PowerShell Script Block Logging"" to ""Enabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000135
The information system generates audit records containing the organization-defined additional, more detailed information that is to be included in the audit records.
NIST SP 800-53 :: AU-3 (1)
NIST SP 800-53A :: AU-3 (1).1 (ii)
NIST SP 800-53 Revision 4 :: AU-3 (1)

","","AU-3 (1)","V-68819; SV-83411",
"","","","","V-220861","medium","SRG-OS-000480-GPOS-00229","SV-220861r877377_rule","WN10-CC-000328","The Windows Explorer Preview pane must be disabled for Windows 10. ","A known vulnerability in Windows 10 could allow the execution of malicious code by either opening a compromised document or viewing it in the Windows Preview pane.

Organizations must disable the Windows Preview pane and Windows Detail pane.","","If the following registry values do not exist or are not configured as specified, this is a finding:

Registry Hive: HKEY_CURRENT_USER
Registry Path: \SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer

Value Name: NoPreviewPane

Value Type: REG_DWORD

Value: 1

Registry Hive: HKEY_CURRENT_USER
Registry Path: \SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer

Value Name: NoReadingPane

Value Type: REG_DWORD

Value: 1","Ensure the following settings are configured for Windows 10 locally or applied through group policy. 

Configure the policy value for User Configuration >> Administrative Templates >> Windows Components >> File Explorer >> Explorer Frame Pane ""Turn off Preview Pane"" to ""Enabled"".

Configure the policy value for User Configuration >> Administrative Templates >> Windows Components >> File Explorer >> Explorer Frame Pane ""Turn on or off details pane"" to ""Enabled"" and ""Configure details pane"" to ""Always hide"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

","","CM-6 b","V-102617; SV-111563",
"","","","","V-220862","high","SRG-OS-000125-GPOS-00065","SV-220862r877395_rule","WN10-CC-000330","The Windows Remote Management (WinRM) client must not use Basic authentication.","Basic authentication uses plain text passwords that could be used to compromise a system.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows\WinRM\Client\

Value Name: AllowBasic

Value Type: REG_DWORD
Value: 0","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Windows Remote Management (WinRM) >> WinRM Client >> ""Allow Basic authentication"" to ""Disabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000877
The organization employs strong authenticators in the establishment of nonlocal maintenance and diagnostic sessions.
NIST SP 800-53 :: MA-4 c
NIST SP 800-53A :: MA-4.1 (iv)
NIST SP 800-53 Revision 4 :: MA-4 c

","","MA-4 c","V-63335; SV-77825",
"","","","","V-220863","medium","SRG-OS-000393-GPOS-00173","SV-220863r877382_rule","WN10-CC-000335","The Windows Remote Management (WinRM) client must not allow unencrypted traffic.","Unencrypted remote access to a system can allow sensitive information to be compromised.  Windows remote management connections must be encrypted to prevent this.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows\WinRM\Client\

Value Name: AllowUnencryptedTraffic

Value Type: REG_DWORD
Value: 0","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Windows Remote Management (WinRM) >> WinRM Client >> ""Allow unencrypted traffic"" to ""Disabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-002890
The information system implements cryptographic mechanisms to protect the integrity of nonlocal maintenance and diagnostic communications.
NIST SP 800-53 Revision 4 :: MA-4 (6)

CCI-003123
The information system implements cryptographic mechanisms to protect the confidentiality of nonlocal maintenance and diagnostic communications.
NIST SP 800-53 Revision 4 :: MA-4 (6)

","","MA-4 (6)","V-63339; SV-77829",
"","","","","V-220865","high","SRG-OS-000125-GPOS-00065","SV-220865r877395_rule","WN10-CC-000345","The Windows Remote Management (WinRM) service must not use Basic authentication.","Basic authentication uses plain text passwords that could be used to compromise a system.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows\WinRM\Service\

Value Name: AllowBasic

Value Type: REG_DWORD
Value: 0","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Windows Remote Management (WinRM) >> WinRM Service >> ""Allow Basic authentication"" to ""Disabled"".

Severity Override Guidance: The AO can allow the severity override if they have reviewed the overall protection. This would only be allowed temporarily for implementation as documented and approved. 
….
Allowing Basic authentication to be used for the sole creation of Office 365 DoD tenants.
….
A documented mechanism and or script that can disable Basic authentication once administration completes. 
….
Use of a Privileged Access Workstation (PAW) and adherence to the Clean Source principle for administration.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000877
The organization employs strong authenticators in the establishment of nonlocal maintenance and diagnostic sessions.
NIST SP 800-53 :: MA-4 c
NIST SP 800-53A :: MA-4.1 (iv)
NIST SP 800-53 Revision 4 :: MA-4 c

","","MA-4 c","V-63347; SV-77837",
"","","","","V-220866","medium","SRG-OS-000393-GPOS-00173","SV-220866r877382_rule","WN10-CC-000350","The Windows Remote Management (WinRM) service must not allow unencrypted traffic.","Unencrypted remote access to a system can allow sensitive information to be compromised.  Windows remote management connections must be encrypted to prevent this.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows\WinRM\Service\

Value Name: AllowUnencryptedTraffic

Value Type: REG_DWORD
Value: 0","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Windows Remote Management (WinRM) >> WinRM Service >> ""Allow unencrypted traffic"" to ""Disabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-002890
The information system implements cryptographic mechanisms to protect the integrity of nonlocal maintenance and diagnostic communications.
NIST SP 800-53 Revision 4 :: MA-4 (6)

CCI-003123
The information system implements cryptographic mechanisms to protect the confidentiality of nonlocal maintenance and diagnostic communications.
NIST SP 800-53 Revision 4 :: MA-4 (6)

","","MA-4 (6)","V-63369; SV-77859",
"","","","","V-220867","medium","SRG-OS-000373-GPOS-00156","SV-220867r852001_rule","WN10-CC-000355","The Windows Remote Management (WinRM) service must not store RunAs credentials.","Storage of administrative credentials could allow unauthorized access.  Disallowing the storage of RunAs credentials for Windows Remote Management will prevent them from being used with plug-ins.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows\WinRM\Service\

Value Name: DisableRunAs

Value Type: REG_DWORD
Value: 1","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Windows Remote Management (WinRM) >> WinRM Service >> ""Disallow WinRM from storing RunAs credentials"" to ""Enabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-002038
The organization requires users to reauthenticate when organization-defined circumstances or situations requiring reauthentication.
NIST SP 800-53 Revision 4 :: IA-11

","","IA-11","V-63375; SV-77865",
"","","","","V-220868","medium","SRG-OS-000125-GPOS-00065","SV-220868r877395_rule","WN10-CC-000360","The Windows Remote Management (WinRM) client must not use Digest authentication.","Digest authentication is not as strong as other options and may be subject to man-in-the-middle attacks.","","If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows\WinRM\Client\

Value Name: AllowDigest

Value Type: REG_DWORD
Value: 0","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Windows Remote Management (WinRM) >> WinRM Client >> ""Disallow Digest authentication"" to ""Enabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000877
The organization employs strong authenticators in the establishment of nonlocal maintenance and diagnostic sessions.
NIST SP 800-53 :: MA-4 c
NIST SP 800-53A :: MA-4.1 (iv)
NIST SP 800-53 Revision 4 :: MA-4 c

","","MA-4 c","V-63341; SV-77831",
