"TechnologyArea","Name","IPAddress","MACAddress","Vuln ID","Severity","Group Title","Rule ID","STIG ID","Rule Title","Discussion","IA Controls","Check Content","Fix Text","False Positives","False Negatives","Documentable","Mitigations","Potential Impact","Third Party Tools","Mitigation Control","Responsibility","Severity Override Guidance","Check Content Reference","Classification","STIG","Status","Comments","Finding Details","Severity Override","Severity Override Justification","CCI","Fully Qualified Domain Name","NIST SP 800-53 Revision 4 References","Legacy",
"","","","","V-224962","medium","SRG-OS-000393-GPOS-00173","SV-224962r877382_rule","WN16-CC-000540","The Windows Remote Management (WinRM) service must not allow unencrypted traffic.","Unencrypted remote access to a system can allow sensitive information to be compromised. Windows remote management connections must be encrypted to prevent this.

Satisfies: SRG-OS-000393-GPOS-00173, SRG-OS-000394-GPOS-00174","","If the following registry value does not exist or is not configured as specified, this is a finding.

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows\WinRM\Service\

Value Name: AllowUnencryptedTraffic

Type: REG_DWORD
Value: 0x00000000 (0)","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Windows Remote Management (WinRM) >> WinRM Service >> ""Allow unencrypted traffic"" to ""Disabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows Server 2016 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-002890
The information system implements cryptographic mechanisms to protect the integrity of nonlocal maintenance and diagnostic communications.
NIST SP 800-53 Revision 4 :: MA-4 (6)

CCI-003123
The information system implements cryptographic mechanisms to protect the confidentiality of nonlocal maintenance and diagnostic communications.
NIST SP 800-53 Revision 4 :: MA-4 (6)

","","MA-4 (6)","V-73601; SV-88265",
"","","","","V-224963","medium","SRG-OS-000373-GPOS-00157","SV-224963r852338_rule","WN16-CC-000550","The Windows Remote Management (WinRM) service must not store RunAs credentials.","Storage of administrative credentials could allow unauthorized access. Disallowing the storage of RunAs credentials for Windows Remote Management will prevent them from being used with plug-ins.

Satisfies: SRG-OS-000373-GPOS-00157, SRG-OS-000373-GPOS-00156","","If the following registry value does not exist or is not configured as specified, this is a finding.

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows\WinRM\Service\

Value Name: DisableRunAs

Type: REG_DWORD
Value: 0x00000001 (1)","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Windows Remote Management (WinRM) >> WinRM Service >> ""Disallow WinRM from storing RunAs credentials"" to ""Enabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows Server 2016 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-002038
The organization requires users to reauthenticate when organization-defined circumstances or situations requiring reauthentication.
NIST SP 800-53 Revision 4 :: IA-11

","","IA-11","V-73603; SV-88267",
"","","","","V-224964","high","SRG-OS-000324-GPOS-00125","SV-224964r877392_rule","WN16-DC-000010","Only administrators responsible for the domain controller must have Administrator rights on the system.","An account that does not have Administrator duties must not have Administrator rights. Such rights would allow the account to bypass or modify required security restrictions on that machine and make it vulnerable to attack.

System administrators must log on to systems using only accounts with the minimum level of authority necessary. 

Standard user accounts must not be members of the built-in Administrators group.","","This applies to domain controllers. A separate version applies to other systems.

Review the Administrators group. Only the appropriate administrator groups or accounts responsible for administration of the system may be members of the group.

Standard user accounts must not be members of the local administrator group.

If prohibited accounts are members of the local administrators group, this is a finding.

If the built-in Administrator account or other required administrative accounts are found on the system, this is not a finding.","Configure the Administrators group to include only administrator groups or accounts that are responsible for the system.

Remove any standard user accounts.","","","false","","","","","","","M","Unclass","Microsoft Windows Server 2016 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-002235
The information system prevents non-privileged users from executing privileged functions to include disabling, circumventing, or altering implemented security safeguards/countermeasures.
NIST SP 800-53 Revision 4 :: AC-6 (10)

","","AC-6 (10)","V-73219; SV-87871",
"","","","","V-224965","medium","SRG-OS-000112-GPOS-00057","SV-224965r852340_rule","WN16-DC-000020","Kerberos user logon restrictions must be enforced.","This policy setting determines whether the Kerberos Key Distribution Center (KDC) validates every request for a session ticket against the user rights policy of the target computer. The policy is enabled by default, which is the most secure setting for validating that access to target resources is not circumvented.

Satisfies: SRG-OS-000112-GPOS-00057, SRG-OS-000113-GPOS-00058","","This applies to domain controllers. It is NA for other systems.

Verify the following is configured in the Default Domain Policy.

Open ""Group Policy Management"".

Navigate to ""Group Policy Objects"" in the Domain being reviewed (Forest >> Domains >> Domain). 

Right-click on the ""Default Domain Policy"".

Select ""Edit"".

Navigate to Computer Configuration >> Policies >> Windows Settings >> Security Settings >> Account Policies >> Kerberos Policy.

If the ""Enforce user logon restrictions"" is not set to ""Enabled"", this is a finding.","Configure the policy value in the Default Domain Policy for Computer Configuration >> Policies >> Windows Settings >> Security Settings >> Account Policies >> Kerberos Policy >> ""Enforce user logon restrictions"" to ""Enabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows Server 2016 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001941
The information system implements replay-resistant authentication mechanisms for network access to privileged accounts.
NIST SP 800-53 Revision 4 :: IA-2 (8)

CCI-001942
The information system implements replay-resistant authentication mechanisms for network access to non-privileged accounts.
NIST SP 800-53 Revision 4 :: IA-2 (9)

","","IA-2 (8);IA-2 (9)","V-73359; SV-88011",
"","","","","V-224966","medium","SRG-OS-000112-GPOS-00057","SV-224966r852341_rule","WN16-DC-000030","The Kerberos service ticket maximum lifetime must be limited to 600 minutes or less.","This setting determines the maximum amount of time (in minutes) that a granted session ticket can be used to access a particular service. Session tickets are used only to authenticate new connections with servers. Ongoing operations are not interrupted if the session ticket used to authenticate the connection expires during the connection.

Satisfies: SRG-OS-000112-GPOS-00057, SRG-OS-000113-GPOS-00058","","This applies to domain controllers. It is NA for other systems.

Verify the following is configured in the Default Domain Policy.

Open ""Group Policy Management"".

Navigate to ""Group Policy Objects"" in the Domain being reviewed (Forest >> Domains >> Domain). 

Right-click on the ""Default Domain Policy"".

Select ""Edit"".

Navigate to Computer Configuration >> Policies >> Windows Settings >> Security Settings >> Account Policies >> Kerberos Policy.

If the value for ""Maximum lifetime for service ticket"" is ""0"" or greater than ""600"" minutes, this is a finding.","Configure the policy value in the Default Domain Policy for Computer Configuration >> Policies >> Windows Settings >> Security Settings >> Account Policies >> Kerberos Policy >> ""Maximum lifetime for service ticket"" to a maximum of ""600"" minutes, but not ""0"", which equates to ""Ticket doesn't expire"".","","","false","","","","","","","M","Unclass","Microsoft Windows Server 2016 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001941
The information system implements replay-resistant authentication mechanisms for network access to privileged accounts.
NIST SP 800-53 Revision 4 :: IA-2 (8)

CCI-001942
The information system implements replay-resistant authentication mechanisms for network access to non-privileged accounts.
NIST SP 800-53 Revision 4 :: IA-2 (9)

","","IA-2 (8);IA-2 (9)","V-73361; SV-88013",
"","","","","V-224967","medium","SRG-OS-000112-GPOS-00057","SV-224967r852342_rule","WN16-DC-000040","The Kerberos user ticket lifetime must be limited to 10 hours or less.","In Kerberos, there are two types of tickets: Ticket Granting Tickets (TGTs) and Service Tickets. Kerberos tickets have a limited lifetime so the time an attacker has to implement an attack is limited. This policy controls how long TGTs can be renewed. With Kerberos, the user's initial authentication to the domain controller results in a TGT, which is then used to request Service Tickets to resources. Upon startup, each computer gets a TGT before requesting a service ticket to the domain controller and any other computers it needs to access. For services that start up under a specified user account, users must always get a TGT first and then get Service Tickets to all computers and services accessed.

Satisfies: SRG-OS-000112-GPOS-00057, SRG-OS-000113-GPOS-00058","","This applies to domain controllers. It is NA for other systems.

Verify the following is configured in the Default Domain Policy.

Open ""Group Policy Management"".

Navigate to ""Group Policy Objects"" in the Domain being reviewed (Forest >> Domains >> Domain).

Right-click on the ""Default Domain Policy"".

Select ""Edit"".

Navigate to Computer Configuration >> Policies >> Windows Settings >> Security Settings >> Account Policies >> Kerberos Policy.

If the value for ""Maximum lifetime for user ticket"" is ""0"" or greater than ""10"" hours, this is a finding.","Configure the policy value in the Default Domain Policy for Computer Configuration >> Policies >> Windows Settings >> Security Settings >> Account Policies >> Kerberos Policy >> ""Maximum lifetime for user ticket"" to a maximum of ""10"" hours but not ""0"", which equates to ""Ticket doesn't expire"".","","","false","","","","","","","M","Unclass","Microsoft Windows Server 2016 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001941
The information system implements replay-resistant authentication mechanisms for network access to privileged accounts.
NIST SP 800-53 Revision 4 :: IA-2 (8)

CCI-001942
The information system implements replay-resistant authentication mechanisms for network access to non-privileged accounts.
NIST SP 800-53 Revision 4 :: IA-2 (9)

","","IA-2 (8);IA-2 (9)","V-73363; SV-88015",
"","","","","V-224968","medium","SRG-OS-000112-GPOS-00057","SV-224968r852343_rule","WN16-DC-000050","The Kerberos policy user ticket renewal maximum lifetime must be limited to seven days or less.","This setting determines the period of time (in days) during which a user's Ticket Granting Ticket (TGT) may be renewed. This security configuration limits the amount of time an attacker has to crack the TGT and gain access.

Satisfies: SRG-OS-000112-GPOS-00057, SRG-OS-000113-GPOS-00058","","This applies to domain controllers. It is NA for other systems.

Verify the following is configured in the Default Domain Policy.

Open ""Group Policy Management"".

Navigate to ""Group Policy Objects"" in the Domain being reviewed (Forest >> Domains >> Domain).
 
Right-click on the ""Default Domain Policy"".

Select ""Edit"".

Navigate to Computer Configuration >> Policies >> Windows Settings >> Security Settings >> Account Policies >> Kerberos Policy.

If the ""Maximum lifetime for user ticket renewal"" is greater than ""7"" days, this is a finding.","Configure the policy value in the Default Domain Policy for Computer Configuration >> Policies >> Windows Settings >> Security Settings >> Account Policies >> Kerberos Policy >> ""Maximum lifetime for user ticket renewal"" to a maximum of ""7"" days or less.","","","false","","","","","","","M","Unclass","Microsoft Windows Server 2016 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001941
The information system implements replay-resistant authentication mechanisms for network access to privileged accounts.
NIST SP 800-53 Revision 4 :: IA-2 (8)

CCI-001942
The information system implements replay-resistant authentication mechanisms for network access to non-privileged accounts.
NIST SP 800-53 Revision 4 :: IA-2 (9)

","","IA-2 (8);IA-2 (9)","V-73365; SV-88017",
"","","","","V-224969","medium","SRG-OS-000112-GPOS-00057","SV-224969r852344_rule","WN16-DC-000060","The computer clock synchronization tolerance must be limited to 5 minutes or less.","This setting determines the maximum time difference (in minutes) that Kerberos will tolerate between the time on a client's clock and the time on a server's clock while still considering the two clocks synchronous. In order to prevent replay attacks, Kerberos uses timestamps as part of its protocol definition. For timestamps to work properly, the clocks of the client and the server need to be in sync as much as possible.

Satisfies: SRG-OS-000112-GPOS-00057, SRG-OS-000113-GPOS-00058","","This applies to domain controllers. It is NA for other systems.

Verify the following is configured in the Default Domain Policy.

Open ""Group Policy Management"".

Navigate to ""Group Policy Objects"" in the Domain being reviewed (Forest >> Domains >> Domain).
 
Right-click on the ""Default Domain Policy"".

Select ""Edit"".

Navigate to Computer Configuration >> Policies >> Windows Settings >> Security Settings >> Account Policies >> Kerberos Policy.

If the ""Maximum tolerance for computer clock synchronization"" is greater than ""5"" minutes, this is a finding.","Configure the policy value in the Default Domain Policy for Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Kerberos Policy >> ""Maximum tolerance for computer clock synchronization"" to a maximum of ""5"" minutes or less.","","","false","","","","","","","M","Unclass","Microsoft Windows Server 2016 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001941
The information system implements replay-resistant authentication mechanisms for network access to privileged accounts.
NIST SP 800-53 Revision 4 :: IA-2 (8)

CCI-001942
The information system implements replay-resistant authentication mechanisms for network access to non-privileged accounts.
NIST SP 800-53 Revision 4 :: IA-2 (9)

","","IA-2 (8);IA-2 (9)","V-73367; SV-88019",
"","","","","V-224970","high","SRG-OS-000324-GPOS-00125","SV-224970r877392_rule","WN16-DC-000070","Permissions on the Active Directory data files must only allow System and Administrators access.","Improper access permissions for directory data-related files could allow unauthorized users to read, modify, or delete directory data or audit trails.","","This applies to domain controllers. It is NA for other systems.

Run ""Regedit"".

Navigate to ""HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\NTDS\Parameters"".

Note the directory locations in the values for:

Database log files path
DSA Database file

By default, they will be \Windows\NTDS.

If the locations are different, the following will need to be run for each.

Open ""Command Prompt (Admin)"".

Navigate to the NTDS directory (\Windows\NTDS by default).

Run ""icacls *.*"".

If the permissions on each file are not as restrictive as the following, this is a finding.

NT AUTHORITY\SYSTEM:(I)(F)
BUILTIN\Administrators:(I)(F)

(I) - permission inherited from parent container
(F) - full access","Maintain the permissions on NTDS database and log files as follows:

NT AUTHORITY\SYSTEM:(I)(F)
BUILTIN\Administrators:(I)(F)

(I) - permission inherited from parent container
(F) - full access","","","false","","","","","","","M","Unclass","Microsoft Windows Server 2016 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-002235
The information system prevents non-privileged users from executing privileged functions to include disabling, circumventing, or altering implemented security safeguards/countermeasures.
NIST SP 800-53 Revision 4 :: AC-6 (10)

","","AC-6 (10)","V-73369; SV-88021",
"","","","","V-224971","high","SRG-OS-000324-GPOS-00125","SV-224971r877392_rule","WN16-DC-000080","The Active Directory SYSVOL directory must have the proper access control permissions.","Improper access permissions for directory data files could allow unauthorized users to read, modify, or delete directory data.

The SYSVOL directory contains public files (to the domain) such as policies and logon scripts. Data in shared subdirectories are replicated to all domain controllers in a domain.","","This applies to domain controllers. It is NA for other systems.

Open a command prompt.

Run ""net share"".

Make note of the directory location of the SYSVOL share.

By default, this will be \Windows\SYSVOL\sysvol. For this requirement, permissions will be verified at the first SYSVOL directory level.

If any standard user accounts or groups have greater than ""Read & execute"" permissions, this is a finding. 

The default permissions noted below meet this requirement.

Open ""Command Prompt"".

Run ""icacls c:\Windows\SYSVOL"".

The following results should be displayed:

NT AUTHORITY\Authenticated Users:(RX)
NT AUTHORITY\Authenticated Users:(OI)(CI)(IO)(GR,GE)
BUILTIN\Server Operators:(RX)
BUILTIN\Server Operators:(OI)(CI)(IO)(GR,GE)
BUILTIN\Administrators:(M,WDAC,WO)
BUILTIN\Administrators:(OI)(CI)(IO)(F)
NT AUTHORITY\SYSTEM:(F)
NT AUTHORITY\SYSTEM:(OI)(CI)(IO)(F)
BUILTIN\Administrators:(M,WDAC,WO)
CREATOR OWNER:(OI)(CI)(IO)(F)

(RX) - Read & execute 

Run ""icacls /help"" to view definitions of other permission codes.","Maintain the permissions on the SYSVOL directory. Do not allow greater than ""Read & execute"" permissions for standard user accounts or groups. The defaults below meet this requirement.

C:\Windows\SYSVOL
Type - ""Allow"" for all
Inherited from - ""None"" for all

Principal - Access - Applies to

Authenticated Users - Read & execute - This folder, subfolder, and files
Server Operators - Read & execute- This folder, subfolder, and files
Administrators - Special - This folder only (Special = Basic Permissions: all selected except Full control)
CREATOR OWNER - Full control - Subfolders and files only
Administrators - Full control - Subfolders and files only
SYSTEM - Full control - This folder, subfolders, and files","","","false","","","","","","","M","Unclass","Microsoft Windows Server 2016 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-002235
The information system prevents non-privileged users from executing privileged functions to include disabling, circumventing, or altering implemented security safeguards/countermeasures.
NIST SP 800-53 Revision 4 :: AC-6 (10)

","","AC-6 (10)","V-73371; SV-88023",
"","","","","V-224972","high","SRG-OS-000324-GPOS-00125","SV-224972r877392_rule","WN16-DC-000090","Active Directory Group Policy objects must have proper access control permissions.","When directory service database objects do not have appropriate access control permissions, it may be possible for malicious users to create, read, update, or delete the objects and degrade or destroy the integrity of the data. When the directory service is used for identification, authentication, or authorization functions, a compromise of the database objects could lead to a compromise of all systems relying on the directory service.

For Active Directory (AD), the Group Policy objects require special attention. In a distributed administration model (i.e., help desk), Group Policy objects are more likely to have access permissions changed from the secure defaults. If inappropriate access permissions are defined for Group Policy objects, this could allow an intruder to change the security policy applied to all domain client computers (workstations and servers).","","This applies to domain controllers. It is NA for other systems.

Review the permissions on Group Policy objects.

Open ""Group Policy Management"" (available from various menus or run ""gpmc.msc"").

Navigate to ""Group Policy Objects"" in the domain being reviewed (Forest >> Domains >> Domain).

For each Group Policy object:

Select the Group Policy object item in the left pane.

Select the ""Delegation"" tab in the right pane.

Select the ""Advanced"" button.

Select each Group or user name.

View the permissions.

If any standard user accounts or groups have ""Allow"" permissions greater than ""Read"" and ""Apply group policy"", this is a finding.

Other access permissions that allow the objects to be updated are considered findings unless specifically documented by the ISSO.

The default permissions noted below satisfy this requirement. 

The permissions shown are at the summary level. More detailed permissions can be viewed by selecting the next ""Advanced"" button, the desired Permission entry, and the ""Edit"" button.

Authenticated Users - Read, Apply group policy, Special permissions

The special permissions for Authenticated Users are for Read-type Properties. If detailed permissions include any Create, Delete, Modify, or Write Permissions or Properties, this is a finding.

The special permissions for the following default groups are not the focus of this requirement and may include a wide range of permissions and properties.

CREATOR OWNER - Special permissions
SYSTEM - Read, Write, Create all child objects, Delete all child objects, Special permissions
Domain Admins - Read, Write, Create all child objects, Delete all child objects, Special permissions
Enterprise Admins - Read, Write, Create all child objects, Delete all child objects, Special permissions
ENTERPRISE DOMAIN CONTROLLERS - Read, Special permissions

The Domain Admins and Enterprise Admins will not have the ""Delete all child objects"" permission on the two default Group Policy objects: Default Domain Policy and Default Domain Controllers Policy. They will have this permission on organization created Group Policy objects.","Maintain the permissions on Group Policy objects to not allow greater than ""Read"" and ""Apply group policy"" for standard user accounts or groups. The default permissions below meet this requirement.

Authenticated Users - Read, Apply group policy, Special permissions

The special permissions for Authenticated Users are for Read-type Properties.

CREATOR OWNER - Special permissions
SYSTEM - Read, Write, Create all child objects, Delete all child objects, Special permissions
Domain Admins - Read, Write, Create all child objects, Delete all child objects, Special permissions
Enterprise Admins - Read, Write, Create all child objects, Delete all child objects, Special permissions
ENTERPRISE DOMAIN CONTROLLERS - Read, Special permissions

Document any other access permissions that allow the objects to be updated with the ISSO.

The Domain Admins and Enterprise Admins will not have the ""Delete all child objects"" permission on the two default Group Policy objects: Default Domain Policy and Default Domain Controllers Policy. They will have this permission on created Group Policy objects.","","","false","","","","","","","M","Unclass","Microsoft Windows Server 2016 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-002235
The information system prevents non-privileged users from executing privileged functions to include disabling, circumventing, or altering implemented security safeguards/countermeasures.
NIST SP 800-53 Revision 4 :: AC-6 (10)

","","AC-6 (10)","V-73373; SV-88025",
"","","","","V-224973","high","SRG-OS-000324-GPOS-00125","SV-224973r877392_rule","WN16-DC-000100","The Active Directory Domain Controllers Organizational Unit (OU) object must have the proper access control permissions.","When Active Directory objects do not have appropriate access control permissions, it may be possible for malicious users to create, read, update, or delete the objects and degrade or destroy the integrity of the data. When the directory service is used for identification, authentication, or authorization functions, a compromise of the database objects could lead to a compromise of all systems that rely on the directory service.

The Domain Controllers OU object requires special attention as the Domain Controllers are central to the configuration and management of the domain. Inappropriate access permissions defined for the Domain Controllers OU could allow an intruder or unauthorized personnel to make changes that could lead to the compromise of the domain.","","This applies to domain controllers. It is NA for other systems.

Review the permissions on the Domain Controllers OU.

Open ""Active Directory Users and Computers"" (available from various menus or run ""dsa.msc"").

Select ""Advanced Features"" in the ""View"" menu if not previously selected.

Select the ""Domain Controllers"" OU (folder in folder icon).

Right-click and select ""Properties"".

Select the ""Security"" tab.

If the permissions on the Domain Controllers OU do not restrict changes to System, Domain Admins, Enterprise Admins and Administrators, this is a finding.

The default permissions listed below satisfy this requirement.

Domains supporting Microsoft Exchange will have additional Exchange related permissions on the Domain Controllers OU.  These may include some change related permissions and are not a finding.

The permissions shown are at the summary level. More detailed permissions can be viewed by selecting the ""Advanced"" button, the desired Permission entry, and the ""View"" or ""Edit"" button.

Except where noted otherwise, the special permissions may include a wide range of permissions and properties and are acceptable for this requirement.

CREATOR OWNER - Special permissions

SELF - Special permissions

Authenticated Users - Read, Special permissions

The special permissions for Authenticated Users are Read types.

If detailed permissions include any Create, Delete, Modify, or Write Permissions or Properties, this is a finding.

SYSTEM - Full Control

Domain Admins - Read, Write, Create all child objects, Generate resultant set of policy (logging), Generate resultant set of policy (planning), Special permissions

Enterprise Admins - Full Control

Key Admins - Special permissions

Enterprise Key Admins - Special permissions

Administrators - Read, Write, Create all child objects, Generate resultant set of policy (logging), Generate resultant set of policy (planning), Special permissions

Pre-Windows 2000 Compatible Access - Special permissions

The Special permissions for Pre-Windows 2000 Compatible Access are Read types.

If detailed permissions include any Create, Delete, Modify, or Write Permissions or Properties, this is a finding.

ENTERPRISE DOMAIN CONTROLLERS - Read, Special permissions","Limit the permissions on the Domain Controllers OU to restrict changes to System, Domain Admins, Enterprise Admins and Administrators.

The default permissions listed below satisfy this requirement.

Domains supporting Microsoft Exchange will have additional Exchange related permissions on the Domain Controllers OU.  These may include some change related permissions.

CREATOR OWNER - Special permissions

SELF - Special permissions

Authenticated Users - Read, Special permissions

The special permissions for Authenticated Users are Read types.

SYSTEM - Full Control

Domain Admins - Read, Write, Create all child objects, Generate resultant set of policy (logging), Generate resultant set of policy (planning), Special permissions

Enterprise Admins - Full Control

Key Admins - Special permissions

Enterprise Key Admins - Special permissions

Administrators - Read, Write, Create all child objects, Generate resultant set of policy (logging), Generate resultant set of policy (planning), Special permissions

Pre-Windows 2000 Compatible Access - Special permissions

The special permissions for Pre-Windows 2000 Compatible Access are Read types.

ENTERPRISE DOMAIN CONTROLLERS - Read, Special permissions","","","false","","","","","","","M","Unclass","Microsoft Windows Server 2016 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-002235
The information system prevents non-privileged users from executing privileged functions to include disabling, circumventing, or altering implemented security safeguards/countermeasures.
NIST SP 800-53 Revision 4 :: AC-6 (10)

","","AC-6 (10)","V-73375; SV-88027",
"","","","","V-224974","high","SRG-OS-000324-GPOS-00125","SV-224974r877392_rule","WN16-DC-000110","Domain-created Active Directory Organizational Unit (OU) objects must have proper access control permissions.","When directory service database objects do not have appropriate access control permissions, it may be possible for malicious users to create, read, update, or delete the objects and degrade or destroy the integrity of the data. When the directory service is used for identification, authentication, or authorization functions, a compromise of the database objects could lead to a compromise of all systems that rely on the directory service.

For Active Directory, the OU objects require special attention. In a distributed administration model (i.e., help desk), OU objects are more likely to have access permissions changed from the secure defaults. If inappropriate access permissions are defined for OU objects, it could allow an intruder to add or delete users in the OU. This could result in unauthorized access to data or a denial of service to authorized users.","","This applies to domain controllers. It is NA for other systems.

Review the permissions on domain-defined OUs.

Open ""Active Directory Users and Computers"" (available from various menus or run ""dsa.msc"").

Ensure ""Advanced Features"" is selected in the ""View"" menu.

For each OU that is defined (folder in folder icon) excluding the Domain Controllers OU:

Right-click the OU and select ""Properties"".

Select the ""Security"" tab.

If the permissions on the OU are not at least as restrictive as those below, this is a finding.

The permissions shown are at the summary level. More detailed permissions can be viewed by selecting the ""Advanced"" button, the desired Permission entry, and the ""Edit"" or ""View"" button.

Except where noted otherwise, the special permissions may include a wide range of permissions and properties and are acceptable for this requirement.

CREATOR OWNER - Special permissions

Self - Special permissions

Authenticated Users - Read, Special permissions

The Special permissions for Authenticated Users are Read type. If detailed permissions include any Create, Delete, Modify, or Write Permissions or Properties, this is a finding.

SYSTEM - Full Control

Domain Admins - Full Control

Enterprise Admins - Full Control

Key Admins - Special permissions

Enterprise Key Admins - Special permissions

Administrators - Read, Write, Create all child objects, Generate resultant set of policy (logging), Generate resultant set of policy (planning), Special permissions

Pre-Windows 2000 Compatible Access - Special permissions

The Special permissions for Pre-Windows 2000 Compatible Access are for Read types. If detailed permissions include any Create, Delete, Modify, or Write Permissions or Properties, this is a finding.

ENTERPRISE DOMAIN CONTROLLERS - Read, Special permissions

If an ISSO-approved distributed administration model (help desk or other user support staff) is implemented, permissions above Read may be allowed for groups documented by the ISSO.

If any OU with improper permissions includes identification or authentication data (e.g., accounts, passwords, or password hash data) used by systems to determine access control, the severity is CAT I (e.g., OUs that include user accounts, including service/application accounts).

If an OU with improper permissions does not include identification and authentication data used by systems to determine access control, the severity is CAT II (e.g., Workstation, Printer OUs).","Maintain the permissions on domain-defined OUs to be at least as restrictive as the defaults below.

Document any additional permissions above Read with the ISSO if an approved distributed administration model (help desk or other user support staff) is implemented.

CREATOR OWNER - Special permissions

Self - Special permissions

Authenticated Users - Read, Special permissions

The special permissions for Authenticated Users are Read type.

SYSTEM - Full Control

Domain Admins - Full Control

Enterprise Admins - Full Control

Key Admins - Special permissions

Enterprise Key Admins - Special permissions

Administrators - Read, Write, Create all child objects, Generate resultant set of policy (logging), Generate resultant set of policy (planning), Special permissions

Pre-Windows 2000 Compatible Access - Special permissions

The special permissions for Pre-Windows 2000 Compatible Access are for Read types.

ENTERPRISE DOMAIN CONTROLLERS - Read, Special permissions","","","false","","","","","","","M","Unclass","Microsoft Windows Server 2016 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-002235
The information system prevents non-privileged users from executing privileged functions to include disabling, circumventing, or altering implemented security safeguards/countermeasures.
NIST SP 800-53 Revision 4 :: AC-6 (10)

","","AC-6 (10)","V-73377; SV-88029",
"","","","","V-224975","medium","SRG-OS-000138-GPOS-00069","SV-224975r569186_rule","WN16-DC-000120","Data files owned by users must be on a different logical partition from the directory server data files.","When directory service data files, especially for directories used for identification, authentication, or authorization, reside on the same logical partition as user-owned files, the directory service data may be more vulnerable to unauthorized access or other availability compromises. Directory service and user-owned data files sharing a partition may be configured with less restrictive permissions in order to allow access to the user data. 

The directory service may be vulnerable to a denial of service attack when user-owned files on a common partition are expanded to an extent preventing the directory service from acquiring more space for directory or audit data.","","This applies to domain controllers. It is NA for other systems.

Run ""Regedit"".

Navigate to ""HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\NTDS\Parameters"".

Note the directory locations in the values for ""DSA Database file"".

Open ""Command Prompt"".

Enter ""net share"".

Note the logical drive(s) or file system partition for any organization-created data shares.

Ignore system shares (e.g., NETLOGON, SYSVOL, and administrative shares ending in $). User shares that are hidden (ending with $) should not be ignored.

If user shares are located on the same logical partition as the directory server data files, this is a finding.","Move shares used to store files owned by users to a different logical partition than the directory server data files.","","","false","","","","","","","M","Unclass","Microsoft Windows Server 2016 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001090
The information system prevents unauthorized and unintended information transfer via shared system resources.
NIST SP 800-53 :: SC-4
NIST SP 800-53A :: SC-4.1
NIST SP 800-53 Revision 4 :: SC-4

","","SC-4","V-73379; SV-88031",
